Id,IndicatorCode,SpatialDim,SpatialValueCode,TimeDim/year,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28474943,MDG_0000000025,OMN,PLW,2008,100,100,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2013 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2014.",2022-05-09T15:22:42Z,2008,1/1/2008,12/31/2008
28474944,MDG_0000000025,OMN,PLW,2009,99.3,99.3,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2013 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2014.",2022-05-09T15:22:42Z,2009,1/1/2009,12/31/2009
28474945,MDG_0000000025,OMN,PLW,2010,99.6,99.6,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2013 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2014.",2022-05-09T15:22:42Z,2010,1/1/2010,12/31/2010
28474946,MDG_0000000025,OMN,PLW,2011,100,100,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2013 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2014.",2022-05-09T15:22:42Z,2011,1/1/2011,12/31/2011
28474947,MDG_0000000025,OMN,PLW,2012,97.4,97.4,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2013 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2014.",2022-05-09T15:22:42Z,2012,1/1/2012,12/31/2012
28474948,MDG_0000000025,OMN,PLW,2013,99.1,99.1,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2013 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2014.",2022-05-09T15:22:42Z,2013,1/1/2013,12/31/2013
28474949,MDG_0000000025,OMN,PLW,2014,100,100,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2014 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2015.",2022-05-09T15:22:42Z,2014,1/1/2014,12/31/2014
28474950,MDG_0000000025,OMN,PLW,2015,100,100,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2015 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2016.",2022-05-09T15:22:42Z,2015,1/1/2015,12/31/2015
28474951,MDG_0000000025,PAK,PLW,2016,100,100,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2016 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2017.",2022-05-09T15:22:42Z,2016,1/1/2016,12/31/2016
28474952,MDG_0000000025,PAK,PLW,2017,100,100,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2017 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2018.",2022-05-09T15:22:42Z,2017,1/1/2017,12/31/2017
28474953,MDG_0000000025,PAK,PLW,2018,100,100,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2018 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2019.",2022-05-09T15:22:42Z,2018,1/1/2018,12/31/2018
28474954,MDG_0000000025,PAK,PLW,2019,100,100,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2020 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2021.",2022-05-09T15:22:42Z,2019,1/1/2019,12/31/2019
28474955,MDG_0000000025,PAK,PLW,2020,97.2,97.2,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2020 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2021.",2022-05-09T15:22:42Z,2020,1/1/2020,12/31/2020
28474956,MDG_0000000025,PAK,PAK,2002,23,23,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Pakistan Social and Living Standards Measurement Survey (PSLM) 2005-06. Islamabad: Federal Bureau of Statistics [Pakistan]; 2007.",2022-05-09T15:22:42Z,2001-2002,1/1/2001,12/31/2002
28474957,MDG_0000000025,PAK,PAK,2005,31,31,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Pakistan Social and Living Standards Measurement Survey (PSLM) 2004-05. Islamabad: Federal Bureau of Statistics [Pakistan]; 2005.",2022-05-09T15:22:42Z,2004-2005,1/1/2004,12/31/2005
28474958,MDG_0000000025,PAK,PAK,2008,40,40,,,Definition includes other cadres that is not in alignment with the standard definition. Pakistan Social and Living Standards Measurement Survey (PSLM) 2007-2008,2022-05-09T15:22:42Z,2007-2008,1/1/2007,12/31/2008
28474959,MDG_0000000025,PAK,PAK,2009,41,41,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Pakistan Social and Living Standards Measurement Survey (PSLM) 2008-09. Islamabad: Federal Bureau of Statistics [Pakistan]; 2010.",2022-05-09T15:22:42Z,2008-2009,1/1/2008,12/31/2009
28474960,MDG_0000000025,PAK,PAK,2011,43,43,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Pakistan Social and Living Standards Measurement Survey (PSLM) 2010-11. National/Provincial/District. Islamabad: Federal Bureau of Statistics [Pakistan]; 2011.",2022-05-09T15:22:42Z,2010-2011,1/1/2010,12/31/2011
28474961,MDG_0000000025,PAK,PAK,2013,52.1,52.1,,,"Definition includes other cadres that is not in alignment with the standard definition. National Institute of Population Studies (NIPS) [Pakistan], ICF International. Pakistan Demographic and Health Survey 2012-13. Islamabad, Pakistan, Calverton, Maryland, USA: NIPS [Pakistan], ICF International; 2013.",2022-05-09T15:22:42Z,2012-2013,1/1/2012,12/31/2013
28474962,MDG_0000000025,PAK,PAK,2015,59,59,,,Definition includes other cadres that is not in alignment with the standard definition. Pakistan Social and Living Standards Measurement Survey (PSLM) 2014-2015,2022-05-09T15:22:42Z,2014-2015,1/1/2014,12/31/2015
28474963,MDG_0000000025,PAN,PAK,2018,69.3,69.3,,,"Definition includes other cadres that is not in alignment with the standard definition. National Institute of Population Studies (NIPS) [Pakistan], ICF. Pakistan Demographic and Health Survey 2017-18. Islamabad, Pakistan, and Rockville, Maryland, USA: NIPS, ICF; 2019.",2022-05-09T15:22:42Z,2017-2018,1/1/2017,12/31/2018
28474964,MDG_0000000025,PAN,PAK,2019,73.7,73.7,,,"Definition includes other cadres that is not in alignment with the standard definition. National Institute of Population Studies (NIPS) [Pakistan] and ICF. 2020. Pakistan Maternal Mortality Survey2019. Islamabad, Pakistan, and Rockville, Maryland, USA: NIPS and ICF.",2022-05-09T15:22:42Z,2019,1/1/2019,12/31/2019
28474965,MDG_0000000025,PAN,PAK,2020,68,68,,,Definition includes other cadres that is not in alignment with the standard definition. Pakistan Social and Living Standards Measurement Survey (PSLM) 2019-2020,2022-05-09T15:22:42Z,2019-2020,1/1/2019,12/31/2020
28474966,MDG_0000000025,PAN,PAN,2000,90.5,90.5,,,"Unclear definition of the cadres included. Panamá en Cifras: años 1999-2003 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2004 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 18 April 2011, in Spanish).",2022-05-09T15:22:42Z,2000,1/1/2000,12/31/2000
28474967,MDG_0000000025,PAN,PAN,2001,92.1,92.1,,,"Unclear definition of the cadres included. Panamá en Cifras: años 1999-2003 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2004 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 18 April 2011, in Spanish).",2022-05-09T15:22:42Z,2001,1/1/2001,12/31/2001
28474968,MDG_0000000025,PAN,PAN,2002,94.2,94.2,,,"Unclear definition of the cadres included. Panamá en Cifras: años 2002-2006 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2007 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 18 April 2011, in Spanish).",2022-05-09T15:22:42Z,2002,1/1/2002,12/31/2002
28474969,MDG_0000000025,PAN,PAN,2003,92.5,92.5,,,"Unclear definition of the cadres included. Panamá en Cifras: años 2002-2006 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2007 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 18 April 2011, in Spanish).",2022-05-09T15:22:42Z,2003,1/1/2003,12/31/2003
28474970,MDG_0000000025,PAN,PAN,2004,91.3,91.3,,,"Unclear definition of the cadres included. Panamá en Cifras: años 2002-2006 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2007 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 18 April 2011, in Spanish).",2022-05-09T15:22:43Z,2004,1/1/2004,12/31/2004
28474971,MDG_0000000025,PAN,PAN,2005,91.1,91.1,,,"Unclear definition of the cadres included. Panamá en Cifras: años 2005-2009 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2010 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 18 April 2011, in Spanish).",2022-05-09T15:22:43Z,2005,1/1/2005,12/31/2005
28474972,MDG_0000000025,PAN,PAN,2006,91,91,,,"Unclear definition of the cadres included. Panamá en Cifras: años 2005-2009 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2010 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 18 April 2011, in Spanish).",2022-05-09T15:22:43Z,2006,1/1/2006,12/31/2006
28474973,MDG_0000000025,PAN,PAN,2007,91.5,91.5,,,"Unclear definition of the cadres included. Panamá en Cifras: años 2005-2009 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2010 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 18 April 2011, in Spanish).",2022-05-09T15:22:43Z,2007,1/1/2007,12/31/2007
28474974,MDG_0000000025,PAN,PAN,2008,91.8,91.8,,,"Unclear definition of the cadres included. Panamá en Cifras: años 2005-2009 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2010 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 18 April 2011, in Spanish).",2022-05-09T15:22:43Z,2008,1/1/2008,12/31/2008
28474975,MDG_0000000025,PER,PAN,2009,88.6,88.6,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Panamá en Cifras: años 2005-2009 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2010 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 18 April 2011, in Spanish).",2022-05-09T15:22:43Z,2009,1/1/2009,12/31/2009
28474976,MDG_0000000025,PER,PAN,2010,92.7,92.7,,,"Unclear definition of the cadres included. Panamá en Cifras: años 2006-2010 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2011 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 24 September 2012, in Spanish).",2022-05-09T15:22:43Z,2010,1/1/2010,12/31/2010
28474977,MDG_0000000025,PER,PAN,2011,93.5,93.5,,,"Unclear definition of the cadres included. Panamá en Cifras: años 2007-2011 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2012 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 12 November 2012, in Spanish).",2022-05-09T15:22:43Z,2011,1/1/2011,12/31/2011
28474978,MDG_0000000025,PER,PAN,2012,94.3,94.3,,,"Unclear definition of the cadres included. Estadísticas Vitales - Volumen II - Nacimientos Vivos y Defunciones Fetales: Año 2012 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2014 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 19 April 2016, in Spanish).",2022-05-09T15:22:43Z,2012,1/1/2012,12/31/2012
28474979,MDG_0000000025,PER,PAN,2013,91.4,91.4,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Contraloría General de la República, Fondo de las Naciones Unidas para la Infancia (UNICEF). Encuesta de Indicadores Múltiples por Conglomerados de Panamá 2013, Resultados Principales Panamá. Panamá: Contraloría General; 2014 (in Spanish).",2022-05-09T15:22:43Z,2013,1/1/2013,12/31/2013
28474980,MDG_0000000025,PER,PAN,2014,93.9,93.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales - Volumen II - Nacimientos Vivos y Defunciones Fetales: Año 2014 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2015 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 19 April 2016, in Spanish).",2022-05-09T15:22:43Z,2014,1/1/2014,12/31/2014
28474981,MDG_0000000025,PER,PAN,2015,96.3,96.3,,,"Definition includes other cadres that is not in alignment with the standard definition. Encuesta Nacional de Salud Sexual y Reproductiva Panamá, 2014-2015",2022-05-09T15:22:43Z,2015,1/1/2015,12/31/2015
28474982,MDG_0000000025,PER,PAN,2016,94.6,94.6,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales - Volumen II - Nacimientos Vivos y Defunciones Fetales: Año 2016 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2017 (http://www.contraloria.gob.pa/inec/Publicaciones, accessed 13 December 2017, in Spanish).",2022-05-09T15:22:43Z,2016,1/1/2016,12/31/2016
28474983,MDG_0000000025,PER,PAN,2017,94.2,94.2,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales - Volumen II - Nacimientos Vivos y Defunciones Fetales: Año 2017 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2018 (https://www.inec.gob.pa/publicaciones/Default3.aspx?ID_PUBLICACION=974&ID_CATEGORIA=3&ID_SUBCATEGORIA=6, accessed 10 February 2020, in Spanish).",2022-05-09T15:22:43Z,2017,1/1/2017,12/31/2017
28474984,MDG_0000000025,PER,PAN,2018,92.9,92.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Estadísticas Vitales - Volumen II - Nacimientos Vivos y Defunciones Fetales: Año 2018 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2019 (http://www.contraloria.gob.pa/inec/Publicaciones/subcategoria.aspx?ID_CATEGORIA=3&ID_SUBCATEGORIA=6&ID_IDIOMA=1, accessed 24 January 2019, in Spanish).",2022-05-09T15:22:43Z,2018,1/1/2018,12/31/2018
28474985,MDG_0000000025,PER,PAN,2019,95,95,,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",2022-05-09T15:22:43Z,2019,1/1/2019,12/31/2019
28474986,MDG_0000000025,PER,PNG,2004,39,39,,,Unclear definition of the cadres included. Western Pacific Country Health Information Profiles: 2006 Revision. Manila: World Health Organization Regional Office for the Western Pacific (WPRO); 2006.,2022-05-09T15:22:43Z,2004,1/1/2004,12/31/2004
28474987,MDG_0000000025,PHL,PNG,2006,53,53,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Papua New Guinea Demographic and Health Survey 2006. National Report. Port Moresby: National Statistical Office [Papua New Guinea]; 2009.",2022-05-09T15:22:43Z,2006,1/1/2006,12/31/2006
28474988,MDG_0000000025,PHL,PNG,2018,56.4,56.4,,,"Definition includes other cadres that is not in alignment with the standard definition. Papua New Guinea Demographic and Health Survey 2016-18. Oirt Moresby, Rockeville, Maryland: National Statistical Office (NSO) [Papua New Guinea], ICF; 2019.",2022-05-09T15:22:43Z,2016-2018,1/1/2016,12/31/2018
28474989,MDG_0000000025,PHL,PRY,2000,85,85,,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",2022-05-09T15:22:43Z,2000,1/1/2000,12/31/2000
28474990,MDG_0000000025,PHL,PRY,2001,85.9,85.9,,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",2022-05-09T15:22:43Z,2001,1/1/2001,12/31/2001
28474991,MDG_0000000025,PHL,PRY,2002,85.8,85.8,,,"Unclear definition of the cadres included. Health Situation in the Americas: Basic Indicators 2004. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO), Area of Health Analysis and Information Systems (AIS); 2004.",2022-05-09T15:22:43Z,2002,1/1/2002,12/31/2002
28474992,MDG_0000000025,PHL,PRY,2003,85.9,85.9,,,"Unclear definition of the cadres included. Health Situation in the Americas: Basic Indicators 2006. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO), Health Analysis and Statistics Unit (HA); 2006.",2022-05-09T15:22:43Z,2003,1/1/2003,12/31/2003
28474993,MDG_0000000025,PHL,PRY,2004,77.2,77.2,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Encuesta Nacional de Demografía y Salud Reproductiva (ENDSSR) 2004. Informe Final. Asunción: Centro Paraguayo de Estudios de Población (CEPEP), Agencia del Gobierno de los Estados Unidos para el Desarrollo Internacional (USAID), Centros para el Control y Prevención de Enfermedades (CDC), Fondo de Población de las Naciones Unidas (UNFPA), Federación Internacional de Planificación Familiar (IPPF); 2005 (in Spanish).",2022-05-09T15:22:43Z,2004,1/1/2004,12/31/2004
28474994,MDG_0000000025,PHL,PRY,2005,87.5,87.5,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Estadísticas Vitales del Paraguay 2005. Fernando de la Mora: Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2007 (in Spanish).",2022-05-09T15:22:43Z,2005,1/1/2005,12/31/2005
28474995,MDG_0000000025,PHL,PRY,2006,90.5,90.5,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Estadísticas Vitales del Paraguay 2006-2007. Fernando de la Mora: Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2009 (in Spanish).",2022-05-09T15:22:43Z,2006,1/1/2006,12/31/2006
28474996,MDG_0000000025,PHL,PRY,2007,90.6,90.6,,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",2022-05-09T15:22:43Z,2007,1/1/2007,12/31/2007
28474997,MDG_0000000025,PHL,PRY,2008,87.2,87.2,,,"Institutional Birth (IB) and delivery with a skilled personnel at home. Encuesta Nacional de Demografía y Salud Reproductiva (ENDSSR) 2008. Informe Final. Asunción: Centro Paraguayo de Estudios de Población (CEPEP), Agencia del Gobierno de los Estados Unidos para el Desarrollo Internacional (USAID), Centros para el Control y Prevención de Enfermedades (CDC), Fondo de las Naciones Unidas para la Infancia (UNICEF), Federación Internacional de Planificación Familiar (IPPF); 2009 (in Spanish).",2022-05-09T15:22:43Z,2008,1/1/2008,12/31/2008
28474998,MDG_0000000025,PHL,PRY,2009,93.8,93.8,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Estadísticas Vitales del Paraguay 2009. Fernando de la Mora: Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2012 (in Spanish).",2022-05-09T15:22:43Z,2009,1/1/2009,12/31/2009
28474999,MDG_0000000025,PNG,PRY,2010,95.6,95.6,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Estadísticas Vitales del Paraguay 2010. Fernando de la Mora: Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2013 (in Spanish).",2022-05-09T15:22:43Z,2010,1/1/2010,12/31/2010
28475000,MDG_0000000025,PNG,PRY,2011,95.8,95.8,,,Unclear definition of the cadres included. Ministry of Health provided by the PAHO/WHO Country Office to the Health Information and Analysis Project (HA) - Regional Health Observatory Database. (Data provided by UNICEF April 2016).,2022-05-09T15:22:43Z,2011,1/1/2011,12/31/2011
28475001,MDG_0000000025,PNG,PRY,2012,95.7,95.7,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Estadísticas Vitales del Paraguay 2012. Fernando de la Mora: Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2014 (in Spanish).",2022-05-09T15:22:43Z,2012,1/1/2012,12/31/2012
28475002,MDG_0000000025,PNG,PRY,2013,96.8,96.8,,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",2022-05-09T15:22:43Z,2013,1/1/2013,12/31/2013
28475003,MDG_0000000025,PNG,PRY,2014,96.4,96.4,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Estadísticas Vitales del Paraguay 2014. Fernando de la Mora: Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2016 (in Spanish).",2022-05-09T15:22:43Z,2014,1/1/2014,12/31/2014
28475004,MDG_0000000025,PNG,PRY,2015,96.3,96.3,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Anuario 2015 Paraguay. Fernando de la Mora: Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2017 (in Spanish).",2022-05-09T15:22:43Z,2015,1/1/2015,12/31/2015
28475005,MDG_0000000025,PNG,PRY,2016,95.5,95.5,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Encuesta de Indicadores Múltiples por Conglomerados - MICS Paraguay 2016. Fernando De La Mora: Dirección General De Estadística, Encuestas y Censos, Ministerio de Salud Pública y Bienestar Social, Ministerio de la Secretaria Técnica de Planificación del Desarrollo Económico y Social, Fondo de las Naciones Unidas para la Infancia (UNICEF), Banco Interamericano de Desarrollo (BID), ERSSAN; 2017 (in Spanish).",2022-05-09T15:22:43Z,2016,1/1/2016,12/31/2016
28475006,MDG_0000000025,PNG,PRY,2017,97.3,97.3,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Estadísticas Vitales del Paraguay 2017. Fernando de la Mora: Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2018 (in Spanish).",2022-05-09T15:22:43Z,2017,1/1/2017,12/31/2017
28475007,MDG_0000000025,PNG,PRY,2018,97.7,97.7,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Estadísticas Vitales del Paraguay 2018. Fernando de la Mora: Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2019 (in Spanish).",2022-05-09T15:22:43Z,2018,1/1/2018,12/31/2018
28475008,MDG_0000000025,PNG,PER,2000,59.3,59.3,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Instituto Nacional de Estadística e Informática (INEI) [Perú], Macro International. Perú Encuesta Demográfica y de Salud Familiar - ENDES 2000. Lima, Perú: Instituto Nacional de Estadística e Informática (INEI) [Perú], Macro International; 2001 (in Spanish).",2022-05-09T15:22:43Z,2000,1/1/2000,12/31/2000
28475009,MDG_0000000025,PNG,PER,2006,71,71,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Instituto Nacional de Estadística e Informática (INEI) [Perú], ORC Macro. Perú Encuesta Demográfica y de Salud Familiar - ENDES 2004-2006. Lima, Perú: Instituto Nacional de Estadística e Informática (INEI) [Perú], ORC Macro; 2007 (in Spanish).",2022-05-09T15:22:43Z,2004-2006,1/1/2004,12/31/2006
28475010,MDG_0000000025,PNG,PER,2008,79.4,79.4,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Instituto Nacional de Estadística e Informática (INEI) [Perú], ORC Macro. Perú Encuesta Demográfica y de Salud Familiar - ENDES 2007-2008. Lima, Perú: Instituto Nacional de Estadística e Informática (INEI) [Perú], ORC Macro; 2009 (in Spanish).",2022-05-09T15:22:43Z,2007-2008,1/1/2007,12/31/2008
28475011,MDG_0000000025,POL,PER,2009,82.5,82.5,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Instituto Nacional de Estadística e Informática (INEI) [Perú], ORC Macro. Perú Encuesta Demográfica y de Salud Familiar - ENDES 2009. Lima, Perú: Instituto Nacional de Estadística e Informática (INEI) [Perú], ORC Macro; 2010 (in Spanish).",2022-05-09T15:22:43Z,2009,1/1/2009,12/31/2009
28475012,MDG_0000000025,POL,PER,2010,83.8,83.8,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Instituto Nacional de Estadística e Informática (INEI) [Perú], ORC Macro. Perú Encuesta Demográfica y de Salud Familiar - ENDES 2010. Lima, Perú: Instituto Nacional de Estadística e Informática (INEI) [Perú], ORC Macro; 2011 (in Spanish).",2022-05-09T15:22:43Z,2010,1/1/2010,12/31/2010
28475013,MDG_0000000025,POL,PER,2011,85,85,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Instituto Nacional de Estadística e Informática (INEI) [Perú]. Perú Encuesta Demográfica y de Salud Familiar - ENDES 2011. Lima, Perú: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2012 (in Spanish).",2022-05-09T15:22:43Z,2011,1/1/2011,12/31/2011
28475014,MDG_0000000025,POL,PER,2012,86.7,86.7,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Instituto Nacional de Estadística e Informática (INEI) [Perú]. Perú Encuesta Demográfica y de Salud Familiar - ENDES 2012. Lima, Perú: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2013 (in Spanish).",2022-05-09T15:22:43Z,2012,1/1/2012,12/31/2012
28475015,MDG_0000000025,POL,PER,2013,89.1,89.1,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Instituto Nacional de Estadística e Informática (INEI) [Perú]. Perú Encuesta Demográfica y de Salud Familiar - ENDES 2013. Lima, Perú: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2014 (in Spanish).",2022-05-09T15:22:43Z,2013,1/1/2013,12/31/2013
28475016,MDG_0000000025,POL,PER,2014,90,90,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Instituto Nacional de Estadística e Informática (INEI) [Perú]. Perú Encuesta Demográfica y de Salud Familiar - ENDES 2014. Lima, Perú: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2015 (in Spanish).",2022-05-09T15:22:43Z,2014,1/1/2014,12/31/2014
28475017,MDG_0000000025,POL,PER,2015,91.6,91.6,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Instituto Nacional de Estadística e Informática (INEI) [Perú]. Perú Encuesta Demográfica y de Salud Familiar - ENDES 2015. Nacional y Departamental. Lima, Perú: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2016 (in Spanish).",2022-05-09T15:22:44Z,2015,1/1/2015,12/31/2015
28475018,MDG_0000000025,POL,PER,2016,92.4,92.4,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Perú: Encuesta Demográfica y de Salud Familiar - ENDES 2019. Lima: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2019 (in Spanish).",2022-05-09T15:22:44Z,2016,1/1/2016,12/31/2016
28475019,MDG_0000000025,POL,PER,2017,93.6,93.6,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Perú: Encuesta Demográfica y de Salud Familiar - ENDES 2019. Lima: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2019 (in Spanish).",2022-05-09T15:22:44Z,2017,1/1/2017,12/31/2017
